,body_nose_x,body_nose_y,body_nose_z,body_neck_x,body_neck_y,body_neck_z,body_shoulder-r_x,body_shoulder-r_y,body_shoulder-r_z,body_elbow-r_x,body_elbow-r_y,body_elbow-r_z,body_wrist-r_x,body_wrist-r_y,body_wrist-r_z,body_shoulder-l_x,body_shoulder-l_y,body_shoulder-l_z,body_elbow-l_x,body_elbow-l_y,body_elbow-l_z,body_wrist-l_x,body_wrist-l_y,body_wrist-l_z,body_hip-r_x,body_hip-r_y,body_hip-r_z,body_knee-r_x,body_knee-r_y,body_knee-r_z,body_ankle-r_x,body_ankle-r_y,body_ankle-r_z,body_hip-l_x,body_hip-l_y,body_hip-l_z,body_knee-l_x,body_knee-l_y,body_knee-l_z,body_ankle-l_x,body_ankle-l_y,body_ankle-l_z,body_eye-r_x,body_eye-r_y,body_eye-r_z,body_eye-l_x,body_eye-l_y,body_eye-l_z,body_ear-r_x,body_ear-r_y,body_ear-r_z,body_ear-l_x,body_ear-l_y,body_ear-l_z,left_wirst_x,left_wirst_y,left_wirst_z,left_thumb-palm_x,left_thumb-palm_y,left_thumb-palm_z,left_thumb-proximal_x,left_thumb-proximal_y,left_thumb-proximal_z,left_thumb-middle_x,left_thumb-middle_y,left_thumb-middle_z,left_thumb-distal_x,left_thumb-distal_y,left_thumb-distal_z,left_index-palm_x,left_index-palm_y,left_index-palm_z,left_index-proximal_x,left_index-proximal_y,left_index-proximal_z,left_index-middle_x,left_index-middle_y,left_index-middle_z,left_index-distal_x,left_index-distal_y,left_index-distal_z,left_middle-palm_x,left_middle-palm_y,left_middle-palm_z,left_middle-proximal_x,left_middle-proximal_y,left_middle-proximal_z,left_middle-middle_x,left_middle-middle_y,left_middle-middle_z,left_middle-distal_x,left_middle-distal_y,left_middle-distal_z,left_ring-palm_x,left_ring-palm_y,left_ring-palm_z,left_ring-proximal_x,left_ring-proximal_y,left_ring-proximal_z,left_ring-middle_x,left_ring-middle_y,left_ring-middle_z,left_ring-distal_x,left_ring-distal_y,left_ring-distal_z,left_pinky-palm_x,left_pinky-palm_y,left_pinky-palm_z,left_pinky-proximal_x,left_pinky-proximal_y,left_pinky-proximal_z,left_pinky_middle_x,left_pinky_middle_y,left_pinky_middle_z,left_pinky-distal_x,left_pinky-distal_y,left_pinky-distal_z,right_wirst_x,right_wirst_y,right_wirst_z,right_thumb-palm_x,right_thumb-palm_y,right_thumb-palm_z,right_thumb-proximal_x,right_thumb-proximal_y,right_thumb-proximal_z,right_thumb-middle_x,right_thumb-middle_y,right_thumb-middle_z,right_thumb-distal_x,right_thumb-distal_y,right_thumb-distal_z,right_index-palm_x,right_index-palm_y,right_index-palm_z,right_index-proximal_x,right_index-proximal_y,right_index-proximal_z,right_index-middle_x,right_index-middle_y,right_index-middle_z,right_index-distal_x,right_index-distal_y,right_index-distal_z,right_middle-palm_x,right_middle-palm_y,right_middle-palm_z,right_middle-proximal_x,right_middle-proximal_y,right_middle-proximal_z,right_middle-middle_x,right_middle-middle_y,right_middle-middle_z,right_middle-distal_x,right_middle-distal_y,right_middle-distal_z,right_ring-palm_x,right_ring-palm_y,right_ring-palm_z,right_ring-proximal_x,right_ring-proximal_y,right_ring-proximal_z,right_ring-middle_x,right_ring-middle_y,right_ring-middle_z,right_ring-distal_x,right_ring-distal_y,right_ring-distal_z,right_pinky-palm_x,right_pinky-palm_y,right_pinky-palm_z,right_pinky-proximal_x,right_pinky-proximal_y,right_pinky-proximal_z,right_pinky_middle_x,right_pinky_middle_y,right_pinky_middle_z,right_pinky-distal_x,right_pinky-distal_y,right_pinky-distal_z,class,actor
16,658.41,215.0,2.0,666.44,357.67,2.0,541.99,351.64,2.0,403.48,502.34,2.0,503.85,329.54,2.0,798.93,369.72,2.0,855.13,554.59,2.0,0.0,0.0,0.0,562.06,640.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.31,188.88,2.0,688.52,194.91,2.0,588.15,215.0,2.0,730.68,225.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,331.0,0.64,544.0,324.0,0.56,569.0,317.0,0.65,593.0,314.0,0.69,619.0,305.0,0.73,557.0,277.0,0.51,575.0,261.0,0.33,594.0,249.0,0.51,610.0,249.0,0.64,547.0,272.0,0.54,573.0,250.0,0.5,595.0,248.0,0.57,610.0,251.0,0.45,538.0,266.0,0.59,563.0,247.0,0.6,587.0,247.0,0.5,599.0,249.0,0.35,534.0,265.0,0.57,555.0,245.0,0.65,572.0,247.0,0.46,587.0,249.0,0.37,c,jolo
17,722.65,200.94,2.0,724.65,367.72,2.0,602.21,367.72,2.0,517.9,566.64,2.0,612.24,403.88,2.0,855.13,363.7,2.0,913.35,548.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.54,172.81,2.0,748.74,170.8,2.0,660.42,208.97,2.0,784.88,188.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,403.0,0.63,646.0,393.0,0.64,670.0,381.0,0.7,692.0,370.0,0.65,714.0,361.0,0.78,654.0,337.0,0.36,668.0,310.0,0.33,683.0,304.0,0.49,702.0,306.0,0.45,646.0,336.0,0.51,665.0,304.0,0.47,681.0,301.0,0.41,701.0,304.0,0.25,645.0,339.0,0.59,659.0,305.0,0.59,680.0,303.0,0.55,700.0,304.0,0.35,644.0,349.0,0.64,660.0,326.0,0.49,678.0,316.0,0.56,692.0,311.0,0.39,c,joy
18,615.04,200.31,2.0,621.0,322.5,2.0,513.86,314.49,2.0,412.67,514.8,2.0,482.11,328.51,2.0,736.07,336.52,2.0,767.81,498.78,2.0,771.78,639.0,2.0,505.92,639.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,664.64,639.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,587.27,176.27,2.0,640.84,174.27,2.0,555.52,198.31,2.0,676.55,194.3,2.0,770.0,610.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,326.0,0.55,521.0,326.0,0.58,554.0,320.0,0.66,578.0,316.0,0.64,600.0,314.0,0.69,539.0,274.0,0.48,547.0,245.0,0.45,564.0,231.0,0.49,581.0,225.0,0.55,530.0,270.0,0.54,542.0,242.0,0.41,564.0,230.0,0.52,582.0,226.0,0.47,522.0,273.0,0.52,537.0,248.0,0.4,555.0,236.0,0.31,573.0,229.0,0.29,514.0,279.0,0.46,525.0,262.0,0.37,536.0,251.0,0.32,550.0,243.0,0.2,c,kyle
19,648.38,173.34,2.0,646.37,354.75,2.0,535.96,356.77,2.0,421.54,526.08,2.0,491.8,344.67,2.0,762.79,350.72,2.0,792.9,546.23,2.0,0.0,0.0,0.0,552.02,642.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,688.52,642.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,618.26,151.17,2.0,674.47,151.17,2.0,578.12,185.44,2.0,704.58,187.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,328.0,0.54,541.0,320.0,0.52,569.0,308.0,0.6,591.0,294.0,0.69,616.0,282.0,0.73,551.0,270.0,0.39,558.0,235.0,0.44,578.0,231.0,0.55,599.0,231.0,0.45,540.0,268.0,0.52,555.0,234.0,0.6,581.0,231.0,0.57,602.0,231.0,0.56,531.0,271.0,0.6,549.0,240.0,0.56,574.0,234.0,0.62,593.0,234.0,0.54,520.0,279.0,0.56,529.0,257.0,0.62,543.0,246.0,0.6,559.0,241.0,0.41,c,min
20,630.92,196.31,2.0,632.9,384.6,2.0,507.91,370.58,2.0,353.15,588.92,2.0,482.11,366.57,2.0,783.68,402.63,2.0,819.4,584.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.14,174.27,2.0,660.68,180.28,2.0,569.41,210.33,2.0,702.34,220.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,363.0,0.53,528.0,360.0,0.57,564.0,349.0,0.83,593.0,347.0,0.79,624.0,338.0,0.84,545.0,300.0,0.5,561.0,269.0,0.6,590.0,269.0,0.59,613.0,271.0,0.58,536.0,294.0,0.51,567.0,259.0,0.65,592.0,261.0,0.29,605.0,270.0,0.16,536.0,295.0,0.58,564.0,263.0,0.65,591.0,266.0,0.55,612.0,270.0,0.3,536.0,302.0,0.67,563.0,280.0,0.73,585.0,271.0,0.84,608.0,271.0,0.77,c,sab
21,604.21,180.84,2.0,610.24,347.62,2.0,483.77,331.55,2.0,321.18,554.59,2.0,439.61,305.43,2.0,744.73,367.72,2.0,780.86,596.78,2.0,0.0,0.0,0.0,507.86,640.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.1,150.7,2.0,634.32,152.71,2.0,535.96,170.8,2.0,676.48,174.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,301.0,0.6,489.0,288.0,0.63,521.0,262.0,0.61,526.0,234.0,0.67,515.0,215.0,0.7,508.0,224.0,0.5,521.0,193.0,0.72,534.0,170.0,0.64,546.0,151.0,0.71,492.0,224.0,0.44,506.0,188.0,0.52,510.0,212.0,0.2,507.0,224.0,0.12,472.0,224.0,0.53,493.0,188.0,0.73,497.0,206.0,0.4,496.0,226.0,0.43,460.0,224.0,0.86,477.0,195.0,0.66,488.0,207.0,0.67,489.0,225.0,0.57,d,felix
22,654.72,166.0,2.0,640.84,290.0,2.0,531.72,286.0,2.0,414.66,400.0,2.0,486.08,246.0,2.0,755.91,298.0,2.0,801.54,470.0,2.0,823.36,624.0,2.0,557.51,552.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,702.34,556.0,2.0,811.46,638.0,2.0,0.0,0.0,0.0,632.9,140.0,2.0,680.52,144.0,2.0,595.2,154.0,2.0,710.28,164.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,240.0,0.47,520.0,231.0,0.46,543.0,211.0,0.39,544.0,202.0,0.42,536.0,187.0,0.22,536.0,188.0,0.42,547.0,165.0,0.57,554.0,151.0,0.65,560.0,137.0,0.65,524.0,184.0,0.42,532.0,165.0,0.54,535.0,185.0,0.45,533.0,196.0,0.5,512.0,184.0,0.44,519.0,167.0,0.58,523.0,184.0,0.42,521.0,196.0,0.49,498.0,186.0,0.53,505.0,172.0,0.55,509.0,182.0,0.55,511.0,190.0,0.4,d,jer
23,652.39,214.67,2.0,654.4,357.11,2.0,519.9,351.09,2.0,381.4,485.51,2.0,435.6,333.04,2.0,790.9,367.14,2.0,841.08,537.68,2.0,0.0,0.0,0.0,560.05,639.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.28,188.59,2.0,684.51,194.61,2.0,588.15,218.68,2.0,728.67,224.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,331.0,0.55,466.0,306.0,0.59,479.0,274.0,0.39,473.0,258.0,0.39,463.0,250.0,0.26,477.0,255.0,0.56,487.0,222.0,0.65,489.0,202.0,0.69,495.0,180.0,0.71,455.0,253.0,0.51,461.0,219.0,0.74,461.0,235.0,0.52,457.0,249.0,0.59,436.0,258.0,0.56,437.0,226.0,0.73,439.0,238.0,0.68,443.0,255.0,0.71,420.0,264.0,0.68,420.0,240.0,0.56,421.0,243.0,0.67,422.0,256.0,0.61,d,jolo
24,724.16,197.69,2.0,728.13,365.43,2.0,605.12,365.43,2.0,529.73,565.12,2.0,622.98,421.34,2.0,857.09,361.43,2.0,918.6,543.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.39,169.73,2.0,751.94,167.74,2.0,666.63,201.68,2.0,783.68,195.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,416.0,0.56,659.0,401.0,0.33,689.0,382.0,0.12,0.0,0.0,0.0,694.0,371.0,0.11,644.0,337.0,0.42,647.0,307.0,0.53,647.0,291.0,0.71,645.0,269.0,0.81,636.0,340.0,0.55,664.0,329.0,0.7,687.0,348.0,0.58,701.0,364.0,0.49,633.0,350.0,0.59,664.0,338.0,0.62,680.0,359.0,0.74,692.0,372.0,0.71,634.0,363.0,0.59,654.0,361.0,0.56,670.0,364.0,0.68,687.0,373.0,0.73,d,joy
25,604.21,202.95,2.0,610.24,327.53,2.0,497.82,319.49,2.0,405.49,522.44,2.0,485.78,329.54,2.0,728.67,333.56,2.0,764.8,504.35,2.0,766.81,640.99,2.0,505.85,640.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,658.41,640.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,576.11,182.85,2.0,632.32,178.83,2.0,546.0,200.94,2.0,672.46,196.92,2.0,772.0,622.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,327.0,0.53,521.0,321.0,0.51,547.0,300.0,0.66,566.0,282.0,0.61,582.0,274.0,0.52,527.0,267.0,0.38,539.0,237.0,0.45,550.0,219.0,0.53,565.0,208.0,0.6,517.0,262.0,0.39,543.0,235.0,0.66,568.0,252.0,0.44,578.0,268.0,0.37,517.0,264.0,0.54,545.0,242.0,0.57,567.0,255.0,0.64,577.0,271.0,0.5,521.0,268.0,0.63,545.0,254.0,0.75,563.0,260.0,0.75,576.0,272.0,0.43,d,kyle
26,648.38,178.83,2.0,646.37,353.65,2.0,533.96,347.62,2.0,427.57,544.54,2.0,495.82,387.81,2.0,762.79,357.67,2.0,790.9,554.59,2.0,0.0,0.0,0.0,558.04,640.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.26,154.72,2.0,676.48,154.72,2.0,580.12,192.9,2.0,708.6,188.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,380.0,0.5,539.0,364.0,0.55,564.0,347.0,0.64,558.0,324.0,0.68,539.0,307.0,0.54,552.0,308.0,0.47,558.0,266.0,0.67,555.0,237.0,0.67,556.0,212.0,0.62,530.0,307.0,0.54,529.0,271.0,0.7,535.0,292.0,0.47,538.0,307.0,0.38,516.0,310.0,0.58,510.0,282.0,0.83,520.0,300.0,0.52,525.0,318.0,0.46,500.0,317.0,0.56,497.0,299.0,0.6,509.0,307.0,0.62,518.0,318.0,0.54,d,min
27,632.32,196.92,2.0,654.4,383.79,2.0,535.96,369.72,2.0,351.29,578.7,2.0,515.89,444.07,2.0,784.88,399.87,2.0,823.01,590.76,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.21,174.82,2.0,662.43,180.84,2.0,572.1,212.99,2.0,702.57,223.04,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,441.0,0.38,550.0,431.0,0.52,572.0,410.0,0.63,571.0,387.0,0.77,551.0,373.0,0.52,572.0,367.0,0.56,590.0,329.0,0.63,601.0,294.0,0.75,610.0,262.0,0.77,550.0,365.0,0.53,561.0,320.0,0.76,561.0,353.0,0.41,558.0,375.0,0.29,527.0,369.0,0.53,536.0,329.0,0.78,545.0,354.0,0.67,539.0,376.0,0.45,510.0,375.0,0.67,515.0,344.0,0.75,525.0,356.0,0.59,534.0,375.0,0.6,d,sab
28,607.11,172.0,2.0,611.08,354.0,2.0,474.18,344.0,2.0,313.47,550.0,2.0,426.56,296.0,2.0,749.96,366.0,2.0,787.65,606.0,2.0,0.0,0.0,0.0,511.88,638.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.38,144.0,2.0,638.85,144.0,2.0,533.7,170.0,2.0,680.52,168.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,291.0,0.59,467.0,283.0,0.62,494.0,270.0,0.64,493.0,244.0,0.43,483.0,232.0,0.43,491.0,235.0,0.52,502.0,206.0,0.81,496.0,197.0,0.46,485.0,215.0,0.34,474.0,224.0,0.51,483.0,188.0,0.71,485.0,196.0,0.33,478.0,223.0,0.21,455.0,220.0,0.55,472.0,186.0,0.63,473.0,195.0,0.44,467.0,213.0,0.33,439.0,216.0,0.73,452.0,187.0,0.65,461.0,194.0,0.65,464.0,206.0,0.61,e,felix
29,660.42,170.53,2.0,646.37,292.91,2.0,531.95,290.91,2.0,399.46,399.24,2.0,477.75,256.8,2.0,758.78,296.93,2.0,802.94,467.46,2.0,814.99,601.88,2.0,562.06,571.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,734.69,593.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,634.32,144.45,2.0,684.51,148.46,2.0,594.18,156.49,2.0,714.62,166.52,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,249.0,0.48,510.0,245.0,0.5,533.0,233.0,0.56,539.0,211.0,0.56,525.0,202.0,0.34,523.0,193.0,0.56,525.0,171.0,0.55,526.0,172.0,0.57,528.0,180.0,0.67,509.0,190.0,0.54,509.0,164.0,0.6,511.0,169.0,0.6,514.0,178.0,0.6,492.0,189.0,0.54,493.0,165.0,0.6,495.0,169.0,0.48,499.0,180.0,0.51,477.0,190.0,0.57,478.0,172.0,0.59,480.0,173.0,0.69,482.0,182.0,0.56,e,jer
30,662.43,220.69,2.0,662.43,363.13,2.0,527.93,355.11,2.0,379.39,461.44,2.0,447.64,306.96,2.0,800.93,375.17,2.0,847.1,551.72,2.0,0.0,0.0,0.0,562.06,639.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.34,196.61,2.0,696.55,200.62,2.0,604.21,212.66,2.0,740.71,234.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,305.0,0.52,479.0,279.0,0.53,491.0,255.0,0.47,486.0,232.0,0.37,487.0,225.0,0.26,481.0,232.0,0.53,485.0,206.0,0.75,484.0,212.0,0.4,481.0,223.0,0.46,460.0,235.0,0.48,461.0,199.0,0.7,463.0,209.0,0.67,466.0,225.0,0.59,444.0,240.0,0.58,438.0,210.0,0.63,444.0,212.0,0.62,452.0,231.0,0.59,429.0,248.0,0.76,424.0,224.0,0.55,427.0,222.0,0.69,434.0,231.0,0.51,e,jolo
31,726.66,199.55,2.0,730.68,360.8,2.0,610.24,362.81,2.0,503.85,544.22,2.0,616.26,403.12,2.0,855.13,360.8,2.0,913.35,550.27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.56,171.33,2.0,752.76,171.33,2.0,664.43,209.62,2.0,786.88,197.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,401.0,0.57,653.0,391.0,0.55,669.0,387.0,0.46,685.0,377.0,0.55,690.0,374.0,0.55,674.0,341.0,0.34,678.0,312.0,0.61,675.0,321.0,0.58,669.0,339.0,0.44,655.0,329.0,0.32,657.0,303.0,0.59,656.0,325.0,0.57,657.0,342.0,0.47,642.0,332.0,0.41,640.0,310.0,0.57,641.0,329.0,0.56,642.0,342.0,0.46,621.0,341.0,0.46,620.0,324.0,0.43,621.0,333.0,0.65,624.0,343.0,0.59,e,joy
